Code du département;Département;Code de la circonscription;Circonscription;Code de la commune;Commune;Bureau de vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Panneau;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Code Insee;Coordonnées;Nom Bureau Vote;Adresse;Code Postal;Ville;uniq_bdv
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0002;1221;548;44.88;673;55.12;9;0.74;1.34;5;0.41000000000000003;0.74;659;53.97;97.92;2;M;AUBERT;Julien;LR;110;9.01;16.69;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;077;Modène;0001;345;138;40.0;207;60.0;3;0.87;1.45;0;0.0;0.0;204;59.13;98.55;3;F;THOMAS DE MALEVILLE;Marie;FN;50;14.49;24.51;84077;44.10328,5.122992;la cure;Rue Sainte Catherine;84330;Modène;la cure -  Modène
84;Vaucluse;05;5ème circonscription;120;Saint-Trinit;0001;114;45;39.47;69;60.53;1;0.88;1.45;1;0.88;1.45;67;58.77;97.1;2;M;AUBERT;Julien;LR;11;9.65;16.42;84120;44.099095,5.471727;Mairie;Le Village;84390;Saint-Trinit;Mairie -  Saint-Trinit
84;Vaucluse;05;5ème circonscription;047;Gargas;0002;1140;549;48.16;591;51.84;9;0.79;1.52;3;0.26;0.51;579;50.79;97.97;1;M;CHALENÇON;Christophe;DVD;1;0.09;0.17;84047;43.901763,5.358324;Salle polyvalente;94 Rue du Stade;84400;Gargas;Salle polyvalente -  Gargas
84;Vaucluse;05;5ème circonscription;010;La Bastidonne;0001;647;298;46.06;349;53.94;1;0.15;0.29;1;0.15;0.29;347;53.63;99.43;12;F;FOREST;Nathalie;DLF;5;0.77;1.44;84010;43.700244,5.567755;Salle des Ferrages( coté Mairie);Rue des Ferrages;84120;La Bastidonne;Salle des Ferrages( coté Mairie) -  La Bastidonne
84;Vaucluse;05;5ème circonscription;003;Apt;0005;771;510;66.15;261;33.85;7;0.91;2.68;2;0.26;0.77;252;32.68;96.55;2;M;AUBERT;Julien;LR;66;8.56;26.19;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée droite;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée droite -  Apt
84;Vaucluse;05;5ème circonscription;120;Saint-Trinit;0001;114;45;39.47;69;60.53;1;0.88;1.45;1;0.88;1.45;67;58.77;97.1;7;M;REYNARD;Luc;RDG;7;6.14;10.45;84120;44.099095,5.471727;Mairie;Le Village;84390;Saint-Trinit;Mairie -  Saint-Trinit
84;Vaucluse;05;5ème circonscription;050;Gordes;0003;540;242;44.81;298;55.19;8;1.48;2.68;2;0.37;0.67;288;53.33;96.64;13;F;MOREL;Véronique;DIV;2;0.37;0.6900000000000001;84050;43.914544,5.20089;Ecole Elémentaire Les Amandiers;Route de Murs;84220;Gordes;Ecole Elémentaire Les Amandiers -  Gordes
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;5;M;LECELLIER;Cédric;DVG;3;0.27;0.62;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;079;Monieux;0001;264;86;32.58;178;67.42;1;0.38;0.56;2;0.76;1.12;175;66.29;98.31;13;F;MOREL;Véronique;DIV;1;0.38;0.5700000000000001;84079;44.045628,5.348606;Mairie;Place Jean Galbert;84390;Monieux;Mairie -  Monieux
84;Vaucluse;05;5ème circonscription;003;Apt;0003;834;455;54.56;379;45.44;5;0.6000000000000001;1.32;1;0.12;0.26;373;44.72;98.42;13;F;MOREL;Véronique;DIV;2;0.24;0.54;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Classe;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Classe -  Apt
84;Vaucluse;05;5ème circonscription;144;Viens;0001;482;194;40.25;288;59.75;6;1.24;2.08;1;0.21;0.35000000000000003;281;58.3;97.57;11;M;VIARD;Jean;REM;69;14.32;24.56;84144;43.894217,5.565414;Salle des fêtes;Avenue Gilbert Bonnefoy-quartier les Blaquiéres;84750;Viens;Salle des fêtes -  Viens
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;11;M;VIARD;Jean;REM;170;14.93;32.14;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;047;Gargas;0001;1277;637;49.88;640;50.12;15;1.17;2.34;1;0.08;0.16;624;48.86;97.5;4;F;KRAFT;Sandrine;DVD;12;0.9400000000000001;1.92;84047;43.901547,5.358007;Ecole élémentaire;400,avenue des Cordiers;84400;Gargas;Ecole élémentaire -  Gargas
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;9;F;DAURES;Anne;ECO;5;0.44;0.9500000000000001;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;148;Villes-sur-Auzon;0001;972;454;46.71;518;53.29;8;0.8200000000000001;1.54;5;0.51;0.97;505;51.95;97.49;2;M;AUBERT;Julien;LR;56;5.76;11.09;84148;44.056232,5.234436;Salle multifonctions;Rue Villeneuve;84570;Villes-sur-Auzon;Salle multifonctions -  Villes-sur-Auzon
84;Vaucluse;05;5ème circonscription;048;Gignac;0001;73;27;36.99;46;63.01;0;0.0;0.0;0;0.0;0.0;46;63.01;100.0;2;M;AUBERT;Julien;LR;10;13.7;21.74;84048;43.919127,5.527085;Mairie;Placeto;84400;Gignac;Mairie -  Gignac
84;Vaucluse;05;5ème circonscription;089;Pertuis;0015;870;458;52.64;412;47.36;1;0.11;0.24;4;0.46;0.97;407;46.78;98.79;9;F;DAURES;Anne;ECO;8;0.92;1.97;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;084;La Motte-d'Aigues;0001;1058;496;46.88;562;53.12;7;0.66;1.25;3;0.28;0.53;552;52.17;98.22;6;M;PIERINI;Lucien;EXG;5;0.47000000000000003;0.91;84084;;Mairie;Parc Sosthène et Irma Reybaud;84240;La Motte-d'Aigues;Mairie -  La Motte-d'Aigues
84;Vaucluse;05;5ème circonscription;122;Sarrians;0004;899;559;62.18;340;37.82;11;1.22;3.24;3;0.33;0.88;326;36.26;95.88;5;M;LECELLIER;Cédric;DVG;1;0.11;0.31;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;046;Flassan;0001;363;128;35.26;235;64.74;3;0.8300000000000001;1.28;3;0.8300000000000001;1.28;229;63.09;97.45;10;F;KADLER;Marie-Christine;ECO;7;1.9300000000000002;3.06;84046;44.099112,5.241669;Ecole;103,Le nouveau cours;84410;Flassan;Ecole -  Flassan
84;Vaucluse;05;5ème circonscription;017;Bédoin;0001;886;364;41.08;522;58.92;3;0.34;0.5700000000000001;5;0.56;0.96;514;58.01;98.47;8;M;CHOTARD;Stéphane;FI;34;3.84;6.61;84017;44.124824,5.214435;Centre culturel;100 Place de la Vigneronne;84410;Bédoin;Centre culturel -  Bédoin
84;Vaucluse;05;5ème circonscription;089;Pertuis;0011;1038;594;57.23;444;42.77;3;0.29;0.68;5;0.48;1.13;436;42.0;98.2;5;M;LECELLIER;Cédric;DVG;3;0.29;0.6900000000000001;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;123;Sault;0002;102;42;41.18;60;58.82;0;0.0;0.0;1;0.98;1.67;59;57.84;98.33;5;M;LECELLIER;Cédric;DVG;1;0.98;1.69;84123;44.089267,5.417603;Hameau de Saint Jean(encienne ecole);Hameau de Saint Jean;84390;Sault;Hameau de Saint Jean(encienne ecole) -  Sault
84;Vaucluse;05;5ème circonscription;004;Aubignan;0003;937;507;54.11;430;45.89;1;0.11;0.23;13;1.3900000000000001;3.02;416;44.4;96.74;7;M;REYNARD;Luc;RDG;13;1.3900000000000001;3.13;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;089;Pertuis;0011;1038;594;57.23;444;42.77;3;0.29;0.68;5;0.48;1.13;436;42.0;98.2;7;M;REYNARD;Luc;RDG;10;0.96;2.29;84089;43.690013,5.504403;Ecole maternelle Saint Roch;Rue de Saint Roch;84120;Pertuis;Ecole maternelle Saint Roch -  Pertuis
84;Vaucluse;05;5ème circonscription;006;Auribeau;0001;67;18;26.87;49;73.13;2;2.99;4.08;0;0.0;0.0;47;70.15;95.92;9;F;DAURES;Anne;ECO;3;4.48;6.38;84006;43.836381,5.458458;Mairie;Rue Saint Pierre;84400;Auribeau;Mairie -  Auribeau
84;Vaucluse;05;5ème circonscription;089;Pertuis;0001;873;546;62.54;327;37.46;7;0.8;2.14;1;0.11;0.31;319;36.54;97.55;1;M;CHALENÇON;Christophe;DVD;2;0.23;0.63;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;031;Carpentras;0001;620;406;65.48;214;34.52;3;0.48;1.4;5;0.81;2.34;206;33.23;96.26;7;M;REYNARD;Luc;RDG;15;2.42;7.28;84031;44.055484,5.048656;Hôtel de ville;Place Maurice Charretier;84200;Carpentras;Hôtel de ville -  Carpentras
84;Vaucluse;05;5ème circonscription;067;Loriol-du-Comtat;0001;979;517;52.81;462;47.19;5;0.51;1.08;4;0.41000000000000003;0.87;453;46.27;98.05;6;M;PIERINI;Lucien;EXG;3;0.31;0.66;84067;44.07664,5.001173;Salle des fêtes;Le Village;84870;Loriol-du-Comtat;Salle des fêtes -  Loriol-du-Comtat
84;Vaucluse;05;5ème circonscription;089;Pertuis;0003;1025;596;58.15;429;41.85;4;0.39;0.93;6;0.59;1.4;419;40.88;97.67;5;M;LECELLIER;Cédric;DVG;7;0.68;1.67;84089;43.692084,5.500762;Ecole primaire Albert Camus;Rue Giraud;84120;Pertuis;Ecole primaire Albert Camus -  Pertuis
84;Vaucluse;05;5ème circonscription;002;Ansouis;0001;880;419;47.61;461;52.39;1;0.11;0.22;14;1.589999999999999;3.04;446;50.68;96.75;9;F;DAURES;Anne;ECO;10;1.1400000000000001;2.24;84002;43.737849,5.464846;Mairie - salle du conseil municipal;Place Saint Elzéar;84240;Ansouis;Mairie - salle du conseil municipal -  Ansouis
84;Vaucluse;05;5ème circonscription;004;Aubignan;0004;1060;553;52.17;507;47.83;11;1.04;2.17;2;0.19;0.39;494;46.6;97.44;7;M;REYNARD;Luc;RDG;16;1.51;3.24;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;118;Saint-Saturnin-lès-Apt;0002;774;367;47.42;407;52.58;4;0.52;0.98;5;0.65;1.23;398;51.42;97.79;6;M;PIERINI;Lucien;EXG;3;0.39;0.75;84118;43.930718,5.317649;Local associatif de la Tuilière;Hameau de la Tuilière;84490;Saint-Saturnin-lès-Apt;Local associatif de la Tuilière -  Saint-Saturnin-lès-Apt
84;Vaucluse;05;5ème circonscription;047;Gargas;0002;1140;549;48.16;591;51.84;9;0.79;1.52;3;0.26;0.51;579;50.79;97.97;3;F;THOMAS DE MALEVILLE;Marie;FN;163;14.3;28.15;84047;43.901763,5.358324;Salle polyvalente;94 Rue du Stade;84400;Gargas;Salle polyvalente -  Gargas
84;Vaucluse;05;5ème circonscription;102;Roussillon;0001;1115;509;45.65;606;54.35;5;0.45;0.8300000000000001;4;0.36;0.66;597;53.54;98.51;12;F;FOREST;Nathalie;DLF;4;0.36;0.67;84102;48.002518,-2.096058;Centre social<;;;;
84;Vaucluse;05;5ème circonscription;133;La Tour-d'Aigues;0001;1104;603;54.62;501;45.38;11;1.0;2.2;4;0.36;0.8;486;44.02;97.01;13;F;MOREL;Véronique;DIV;4;0.36;0.8200000000000001;84133;43.727043,5.549228;Ecole maternelle;Boulevard de la République;84240;La Tour-d'Aigues;Ecole maternelle -  La Tour-d'Aigues
84;Vaucluse;05;5ème circonscription;148;Villes-sur-Auzon;0001;972;454;46.71;518;53.29;8;0.8200000000000001;1.54;5;0.51;0.97;505;51.95;97.49;5;M;LECELLIER;Cédric;DVG;0;0.0;0.0;84148;44.056232,5.234436;Salle multifonctions;Rue Villeneuve;84570;Villes-sur-Auzon;Salle multifonctions -  Villes-sur-Auzon
84;Vaucluse;05;5ème circonscription;070;Malemort-du-Comtat;0001;1188;619;52.1;569;47.9;9;0.76;1.58;2;0.17;0.35000000000000003;558;46.97;98.07;4;F;KRAFT;Sandrine;DVD;3;0.25;0.54;84070;44.021803,5.157763;Hôtel de ville;52 avenue du Docteur Tondut;84570;Malemort-du-Comtat;Hôtel de ville -  Malemort-du-Comtat
84;Vaucluse;05;5ème circonscription;089;Pertuis;0016;915;457;49.95;458;50.05;16;1.75;3.49;1;0.11;0.22;441;48.2;96.29;4;F;KRAFT;Sandrine;DVD;2;0.22;0.45;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;004;Aubignan;0001;1069;559;52.29;510;47.71;5;0.47000000000000003;0.98;1;0.09;0.2;504;47.15;98.82;12;F;FOREST;Nathalie;DLF;6;0.56;1.19;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;003;Apt;0009;792;372;46.97;420;53.03;7;0.88;1.67;4;0.51;0.9500000000000001;409;51.64;97.38;11;M;VIARD;Jean;REM;169;21.34;41.32;84003;43.875999,5.394814;Salle des fêtes- entrée no4 - a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- entrée no4 - a droite -  Apt
84;Vaucluse;05;5ème circonscription;030;Caromb;0003;792;373;47.1;419;52.9;5;0.63;1.19;2;0.25;0.48;412;52.02;98.33;2;M;AUBERT;Julien;LR;85;10.73;20.63;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;120;Saint-Trinit;0001;114;45;39.47;69;60.53;1;0.88;1.45;1;0.88;1.45;67;58.77;97.1;6;M;PIERINI;Lucien;EXG;0;0.0;0.0;84120;44.099095,5.471727;Mairie;Le Village;84390;Saint-Trinit;Mairie -  Saint-Trinit
84;Vaucluse;05;5ème circonscription;121;Sannes;0001;176;85;48.3;91;51.7;5;2.84;5.49;0;0.0;0.0;86;48.86;94.51;1;M;CHALENÇON;Christophe;DVD;1;0.5700000000000001;1.16;84121;43.754468,5.490151;Mairie;1244,route départementale 27;84240;Sannes;Mairie -  Sannes
84;Vaucluse;05;5ème circonscription;105;Saignon;0001;822;350;42.58;472;57.42;7;0.85;1.48;1;0.12;0.21;464;56.45;98.31;9;F;DAURES;Anne;ECO;8;0.97;1.72;84105;43.862394,5.429887;Mairie - salle du conseil;Place de l'église;84400;Saignon;Mairie - salle du conseil -  Saignon
84;Vaucluse;05;5ème circonscription;089;Pertuis;0013;1011;552;54.6;459;45.4;7;0.6900000000000001;1.53;3;0.30000000000000004;0.65;449;44.41;97.82;9;F;DAURES;Anne;ECO;5;0.49;1.11;84089;43.695607,5.495982;Ecole Primaire Henri Crevat;Boulevard Jean Guigues;84120;Pertuis;Ecole Primaire Henri Crevat -  Pertuis
84;Vaucluse;05;5ème circonscription;103;Rustrel;0001;544;241;44.3;303;55.7;4;0.74;1.32;1;0.18;0.33;298;54.78;98.35;5;M;LECELLIER;Cédric;DVG;2;0.37;0.67;84103;43.923848,5.488685;Groupe scolaire;Quartier Brieugne;84400;Rustrel;Groupe scolaire -  Rustrel
84;Vaucluse;05;5ème circonscription;107;Saint-Christol;0001;468;228;48.72;240;51.28;8;1.71;3.33;3;0.64;1.25;229;48.93;95.42;7;M;REYNARD;Luc;RDG;13;2.7800000000000002;5.68;84107;44.029273,5.49188;Hôtel de ville;Place de la mairie;84390;Saint-Christol;Hôtel de ville -  Saint-Christol
84;Vaucluse;05;5ème circonscription;004;Aubignan;0001;1069;559;52.29;510;47.71;5;0.47000000000000003;0.98;1;0.09;0.2;504;47.15;98.82;6;M;PIERINI;Lucien;EXG;9;0.84;1.79;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;047;Gargas;0001;1277;637;49.88;640;50.12;15;1.17;2.34;1;0.08;0.16;624;48.86;97.5;2;M;AUBERT;Julien;LR;121;9.48;19.39;84047;43.901547,5.358007;Ecole élémentaire;400,avenue des Cordiers;84400;Gargas;Ecole élémentaire -  Gargas
84;Vaucluse;05;5ème circonscription;003;Apt;0008;792;421;53.16;371;46.84;7;0.88;1.8900000000000001;3;0.38;0.81;361;45.58;97.3;5;M;LECELLIER;Cédric;DVG;4;0.51;1.11;84003;43.875264,5.395545;Ecole maternelle les Romarins- salle de Réfectoire;Place Cély;84400;Apt;Ecole maternelle les Romarins- salle de Réfectoire -  Apt
84;Vaucluse;05;5ème circonscription;031;Carpentras;0010;853;512;60.02;341;39.98;11;1.29;3.23;7;0.8200000000000001;2.05;323;37.87;94.72;10;F;KADLER;Marie-Christine;ECO;7;0.8200000000000001;2.17;84031;44.055723,5.037289;Ecole Primaire La Quintine;Rue Pansier;84200;Carpentras;Ecole Primaire La Quintine -  Carpentras
84;Vaucluse;05;5ème circonscription;050;Gordes;0001;488;185;37.91;303;62.09;8;1.6400000000000001;2.64;0;0.0;0.0;295;60.45;97.36;2;M;AUBERT;Julien;LR;119;24.39;40.34;84050;43.911255,5.200019;Hôtel Simiane de Gordes;Place du château;84220;Gordes;Hôtel Simiane de Gordes -  Gordes
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0002;689;321;46.59;368;53.41;3;0.44;0.8200000000000001;1;0.15;0.27;364;52.83;98.91;5;M;LECELLIER;Cédric;DVG;3;0.44;0.8200000000000001;84082;44.06764,5.182222;Bâtiment le Clos;70,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;003;Apt;0005;771;510;66.15;261;33.85;7;0.91;2.68;2;0.26;0.77;252;32.68;96.55;12;F;FOREST;Nathalie;DLF;3;0.39;1.19;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée droite;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée droite -  Apt
84;Vaucluse;05;5ème circonscription;122;Sarrians;0003;938;476;50.75;462;49.25;16;1.71;3.46;5;0.53;1.08;441;47.01;95.45;2;M;AUBERT;Julien;LR;103;10.98;23.36;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;076;Mirabeau;0001;1015;413;40.69;602;59.31;7;0.6900000000000001;1.16;3;0.30000000000000004;0.5;592;58.33;98.34;12;F;FOREST;Nathalie;DLF;12;1.18;2.03;84076;43.705128,5.656601;Mairie - salle du conseil municipal;8,Rue de la Mairie;84120;Mirabeau;Mairie - salle du conseil municipal -  Mirabeau
84;Vaucluse;05;5ème circonscription;122;Sarrians;0001;874;489;55.95;385;44.05;4;0.46;1.04;4;0.46;1.04;377;43.14;97.92;5;M;LECELLIER;Cédric;DVG;3;0.34;0.8;84122;44.08009,4.976618;Salle des Fêtes frédéric Mistral;178,Avenue de la Camargue;84260;Sarrians;Salle des Fêtes frédéric Mistral -  Sarrians
84;Vaucluse;05;5ème circonscription;082;Mormoiron;0001;662;259;39.12;403;60.88;4;0.6000000000000001;0.99;3;0.45;0.74;396;59.82;98.26;6;M;PIERINI;Lucien;EXG;0;0.0;0.0;84082;44.06764,5.182222;Bâtiment le Clos;66,Place du Clos;84570;Mormoiron;Bâtiment le Clos -  Mormoiron
84;Vaucluse;05;5ème circonscription;123;Sault;0002;102;42;41.18;60;58.82;0;0.0;0.0;1;0.98;1.67;59;57.84;98.33;11;M;VIARD;Jean;REM;30;29.41;50.85;84123;44.089267,5.417603;Hameau de Saint Jean(encienne ecole);Hameau de Saint Jean;84390;Sault;Hameau de Saint Jean(encienne ecole) -  Sault
84;Vaucluse;05;5ème circonscription;004;Aubignan;0001;1069;559;52.29;510;47.71;5;0.47000000000000003;0.98;1;0.09;0.2;504;47.15;98.82;2;M;AUBERT;Julien;LR;75;7.02;14.88;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;089;Pertuis;0015;870;458;52.64;412;47.36;1;0.11;0.24;4;0.46;0.97;407;46.78;98.79;13;F;MOREL;Véronique;DIV;1;0.11;0.25;84089;43.691723,5.5087340000000005;Ecole Primaire La Burlière;Rue Didier Daurat;84120;Pertuis;Ecole Primaire La Burlière -  Pertuis
84;Vaucluse;05;5ème circonscription;003;Apt;0009;792;372;46.97;420;53.03;7;0.88;1.67;4;0.51;0.9500000000000001;409;51.64;97.38;2;M;AUBERT;Julien;LR;102;12.88;24.94;84003;43.875999,5.394814;Salle des fêtes- entrée no4 - a droite;Place Gabriel Péri;84400;Apt;Salle des fêtes- entrée no4 - a droite -  Apt
84;Vaucluse;05;5ème circonscription;003;Apt;0006;813;398;48.95;415;51.05;7;0.86;1.69;0;0.0;0.0;408;50.18;98.31;8;M;CHOTARD;Stéphane;FI;58;7.13;14.22;84003;43.874984,5.395975;Ecole maternelle La Ruche- Salle de Jeux - entrée gauche;Rue Gambetta;84400;Apt;Ecole maternelle La Ruche- Salle de Jeux - entrée gauche -  Apt
84;Vaucluse;05;5ème circonscription;047;Gargas;0002;1140;549;48.16;591;51.84;9;0.79;1.52;3;0.26;0.51;579;50.79;97.97;6;M;PIERINI;Lucien;EXG;5;0.44;0.86;84047;43.901763,5.358324;Salle polyvalente;94 Rue du Stade;84400;Gargas;Salle polyvalente -  Gargas
84;Vaucluse;05;5ème circonscription;076;Mirabeau;0001;1015;413;40.69;602;59.31;7;0.6900000000000001;1.16;3;0.30000000000000004;0.5;592;58.33;98.34;6;M;PIERINI;Lucien;EXG;2;0.2;0.34;84076;43.705128,5.656601;Mairie - salle du conseil municipal;8,Rue de la Mairie;84120;Mirabeau;Mairie - salle du conseil municipal -  Mirabeau
84;Vaucluse;05;5ème circonscription;031;Carpentras;0006;670;323;48.21;347;51.79;8;1.19;2.31;1;0.15;0.29;338;50.45;97.41;5;M;LECELLIER;Cédric;DVG;3;0.45;0.89;84031;44.064979,5.052566;Ecole maternelle des Amandiers;Rue André de Richaud;84200;Carpentras;Ecole maternelle des Amandiers -  Carpentras
84;Vaucluse;05;5ème circonscription;060;Lagarde-d'Apt;0001;36;13;36.11;23;63.89;0;0.0;0.0;0;0.0;0.0;23;63.89;100.0;4;F;KRAFT;Sandrine;DVD;0;0.0;0.0;84060;43.986243,5.500015;Mairie;Le Village;84400;Lagarde-d'Apt;Mairie -  Lagarde-d'Apt
84;Vaucluse;05;5ème circonscription;004;Aubignan;0002;970;547;56.39;423;43.61;11;1.13;2.6;1;0.1;0.24;411;42.37;97.16;12;F;FOREST;Nathalie;DLF;5;0.52;1.22;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;10;F;KADLER;Marie-Christine;ECO;9;0.79;1.7000000000000002;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;004;Aubignan;0004;1060;553;52.17;507;47.83;11;1.04;2.17;2;0.19;0.39;494;46.6;97.44;11;M;VIARD;Jean;REM;159;15.0;32.19;84004;44.099223,5.015339;Salle polyvalente;225 Avenue Jean Henri Fabre;84810;Aubignan;Salle polyvalente -  Aubignan
84;Vaucluse;05;5ème circonscription;057;Joucas;0001;290;115;39.66;175;60.34;1;0.34;0.5700000000000001;2;0.6900000000000001;1.1400000000000001;172;59.31;98.29;13;F;MOREL;Véronique;DIV;2;0.6900000000000001;1.16;84057;43.925594,5.255579;Centre culturel;Les Coulaux;84220;Joucas;Centre culturel -  Joucas
84;Vaucluse;05;5ème circonscription;102;Roussillon;0001;1115;509;45.65;606;54.35;5;0.45;0.8300000000000001;4;0.36;0.66;597;53.54;98.51;3;F;THOMAS DE MALEVILLE;Marie;FN;69;6.19;11.56;84102;48.002518,-2.096058;Centre social<;;;;
84;Vaucluse;05;5ème circonscription;031;Carpentras;0005;796;372;46.73;424;53.27;5;0.63;1.18;6;0.75;1.42;413;51.88;97.41;7;M;REYNARD;Luc;RDG;26;3.27;6.3;84031;44.070776,5.05622;Salle polyvalente de Serres;Avenue Saint Roch;84200;Carpentras;Salle polyvalente de Serres -  Carpentras
84;Vaucluse;05;5ème circonscription;031;Carpentras;0008;1139;603;52.94;536;47.06;4;0.35000000000000003;0.75;3;0.26;0.56;529;46.44;98.69;8;M;CHOTARD;Stéphane;FI;37;3.25;6.99;84031;44.064979,5.052566;Restaurant scolaire;Rue André de Richaud;84200;Carpentras;Restaurant scolaire -  Carpentras
84;Vaucluse;05;5ème circonscription;103;Rustrel;0001;544;241;44.3;303;55.7;4;0.74;1.32;1;0.18;0.33;298;54.78;98.35;12;F;FOREST;Nathalie;DLF;4;0.74;1.34;84103;43.923848,5.488685;Groupe scolaire;Quartier Brieugne;84400;Rustrel;Groupe scolaire -  Rustrel
84;Vaucluse;05;5ème circonscription;076;Mirabeau;0001;1015;413;40.69;602;59.31;7;0.6900000000000001;1.16;3;0.30000000000000004;0.5;592;58.33;98.34;7;M;REYNARD;Luc;RDG;5;0.49;0.84;84076;43.705128,5.656601;Mairie - salle du conseil municipal;8,Rue de la Mairie;84120;Mirabeau;Mairie - salle du conseil municipal -  Mirabeau
84;Vaucluse;05;5ème circonscription;030;Caromb;0001;868;414;47.7;454;52.3;4;0.46;0.88;1;0.12;0.22;449;51.73;98.9;9;F;DAURES;Anne;ECO;9;1.04;2.0;84030;44.111059,5.106256;Salle socio-culturelle;Avenue du Grand Jardin;84330;Caromb;Salle socio-culturelle -  Caromb
84;Vaucluse;05;5ème circonscription;031;Carpentras;0010;853;512;60.02;341;39.98;11;1.29;3.23;7;0.8200000000000001;2.05;323;37.87;94.72;2;M;AUBERT;Julien;LR;46;5.39;14.24;84031;44.055723,5.037289;Ecole Primaire La Quintine;Rue Pansier;84200;Carpentras;Ecole Primaire La Quintine -  Carpentras
